,neighbourhood,date,id,listing_url,scrape_id,last_scraped,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,thumbnail_url,medium_url,picture_url,xl_picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price_x,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,listing_id,available,price_y
48,Brookline,2017-06-30,155,155,155,155,155,155,125,155,155,93,63,95,63,95,93,155,155,155,155,155,155,155,155,155,125,95,95,95,155,155,155,155,155,155,155,155,155,155,155,0,155,155,155,125,155,155,155,155,155,155,155,155,155,155,155,155,155,155,0,155,30,30,2,65,155,155,155,155,155,0,155,155,155,155,155,155,32,32,32,32,32,32,32,32,32,155,0,0,155,155,155,155,155,32,155,155,0
49,Brookline,2017-07-31,186,186,186,186,186,186,155,186,186,93,62,124,62,124,93,186,186,186,186,186,186,186,186,186,155,124,124,124,186,186,186,186,186,186,186,186,186,186,186,0,186,186,186,155,186,186,186,186,186,186,186,186,186,186,186,186,186,186,0,186,31,31,31,93,186,186,186,186,186,0,186,186,186,186,186,186,62,62,62,62,62,62,62,62,62,186,0,0,186,186,186,186,186,62,186,186,0
50,Brookline,2017-08-31,186,186,186,186,186,186,155,186,186,93,62,124,62,124,93,186,186,186,186,186,186,186,186,186,155,124,124,124,186,186,186,186,186,186,186,186,186,186,186,0,186,186,186,155,186,186,186,186,186,186,186,186,186,186,186,186,186,186,0,186,31,31,31,93,186,186,186,186,186,0,186,186,186,186,186,186,62,62,62,62,62,62,62,62,62,186,0,0,186,186,186,186,186,62,186,186,0
51,Brookline,2017-09-30,30,30,30,30,30,30,25,30,30,15,10,20,10,20,15,30,30,30,30,30,30,30,30,30,25,20,20,20,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30,25,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,30,5,5,5,15,30,30,30,30,30,0,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,30,0,0,30,30,30,30,30,10,30,30,0
52,Cambridge,2016-09-30,61,61,61,61,61,61,16,61,61,16,16,16,16,11,11,61,61,61,61,61,61,61,61,61,37,61,61,61,61,61,61,61,61,61,61,61,61,61,61,0,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,0,61,0,0,40,40,61,61,61,61,61,0,61,61,61,61,61,61,32,32,32,32,32,32,32,32,32,61,0,0,61,61,61,61,61,32,61,61,0
53,Cambridge,2016-10-31,50,50,50,50,50,50,15,50,50,15,15,15,15,7,7,50,50,50,50,50,50,50,50,50,22,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,0,0,43,43,50,50,50,50,50,0,50,50,50,50,50,50,14,14,14,14,14,14,14,14,14,50,0,0,50,50,50,50,50,14,50,50,0
54,Cambridge,2016-11-30,28,28,28,28,28,28,4,28,28,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,28,0,0,23,23,28,28,28,28,28,0,28,28,28,28,28,28,9,9,9,9,9,9,9,9,9,28,0,0,28,28,28,28,28,9,28,28,0
55,Cambridge,2016-12-31,27,27,27,27,27,27,27,27,27,27,0,0,27,0,0,27,27,27,27,27,27,27,27,27,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0,27,0,0,0,27,27,27,27,27,27,0,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,27,0,0,27,27,27,27,27,0,27,27,0
56,Cambridge,2017-01-31,31,31,31,31,31,31,31,31,31,31,0,0,31,0,0,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,0,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
57,Cambridge,2017-02-28,28,28,28,28,28,28,28,28,28,28,0,0,28,0,0,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,28,0,0,0,28,28,28,28,28,28,0,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,28,0,0,28,28,28,28,28,0,28,28,0
58,Cambridge,2017-03-31,85,85,85,85,85,85,58,85,85,58,0,27,58,27,0,85,85,85,85,85,85,85,85,85,27,85,85,85,85,85,85,85,85,85,85,85,85,85,85,0,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,0,85,0,0,27,85,85,85,85,85,85,0,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,85,0,0,85,85,85,85,85,0,85,85,0
59,Cambridge,2017-04-30,90,90,90,90,90,90,60,90,90,60,0,30,60,30,0,90,90,90,90,90,90,90,90,90,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,0,0,30,90,90,90,90,90,90,0,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,90,0,0,90,90,90,90,90,0,90,90,0
60,Cambridge,2017-05-31,104,104,104,104,104,104,70,104,104,70,8,39,70,39,8,104,104,104,104,104,104,104,104,104,42,104,104,104,104,104,104,104,104,104,104,104,104,104,104,0,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,0,104,0,0,39,101,104,104,104,104,104,0,104,104,104,104,104,104,11,11,11,11,11,11,11,11,11,104,0,0,104,104,104,104,104,11,104,104,0
61,Cambridge,2017-06-30,90,90,90,90,90,90,60,90,90,60,0,30,60,30,0,90,90,90,90,90,90,90,90,90,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,0,0,30,90,90,90,90,90,90,0,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,90,0,0,90,90,90,90,90,0,90,90,0
62,Cambridge,2017-07-31,93,93,93,93,93,93,62,93,93,62,0,31,62,31,0,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,31,93,93,93,93,93,93,0,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,93,0,0,93,93,93,93,93,0,93,93,0
63,Cambridge,2017-08-31,93,93,93,93,93,93,62,93,93,62,0,31,62,31,0,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,31,93,93,93,93,93,93,0,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,93,0,0,93,93,93,93,93,0,93,93,0
64,Cambridge,2017-09-30,17,17,17,17,17,17,12,17,17,12,2,7,12,7,2,17,17,17,17,17,17,17,17,17,7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,17,0,0,7,17,17,17,17,17,17,0,17,17,17,17,17,17,2,2,2,2,2,2,2,2,2,17,0,0,17,17,17,17,17,2,17,17,0
65,Charlestown,2016-09-30,1560,1560,1560,1560,1560,1430,1071,1560,1560,921,807,1035,897,950,1109,1387,1387,1560,1387,1560,1560,1560,1560,1560,999,1268,1268,1268,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,0,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,1560,43,1560,481,377,473,941,1560,1560,1560,1560,1560,0,1560,1560,1560,1560,1560,1560,1239,1239,1239,1239,1239,1239,1239,1239,1239,1560,0,0,1560,1560,1560,1560,1560,1239,1560,1560,0
66,Charlestown,2016-10-31,1538,1538,1538,1538,1538,1406,1107,1538,1538,930,764,1092,911,929,1043,1349,1349,1538,1349,1538,1538,1538,1538,1538,1034,1213,1213,1213,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,0,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,49,1538,507,379,419,965,1538,1538,1538,1538,1538,0,1538,1538,1538,1538,1538,1538,1270,1270,1270,1270,1270,1270,1270,1270,1270,1538,0,0,1538,1538,1538,1538,1538,1270,1538,1538,0
67,Charlestown,2016-11-30,1110,1110,1110,1110,1110,1026,814,1110,1110,651,547,763,624,646,727,938,938,1110,938,1110,1110,1110,1110,1110,721,833,833,833,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,0,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,18,1110,307,198,228,672,1110,1110,1110,1110,1110,0,1110,1110,1110,1110,1110,1110,915,915,915,915,915,915,915,915,915,1110,0,0,1110,1110,1110,1110,1110,915,1110,1110,0
68,Charlestown,2016-12-31,1332,1332,1332,1332,1332,1259,911,1332,1332,727,636,843,706,747,901,1165,1165,1332,1165,1332,1332,1332,1332,1332,839,972,972,972,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,0,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,1332,27,1332,354,227,292,731,1332,1332,1332,1332,1332,0,1332,1332,1332,1332,1332,1332,931,931,931,931,931,931,931,931,931,1332,0,0,1332,1332,1332,1332,1332,931,1332,1332,0
69,Charlestown,2017-01-31,1315,1315,1315,1315,1315,1197,881,1315,1315,641,548,763,638,701,881,1193,1193,1315,1193,1315,1315,1315,1315,1315,846,943,943,943,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,0,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,31,1315,387,263,267,767,1315,1315,1315,1315,1315,0,1315,1315,1315,1315,1315,1315,881,881,881,881,881,881,881,881,881,1315,0,0,1315,1315,1315,1315,1315,881,1315,1315,0
70,Charlestown,2017-02-28,1115,1115,1115,1115,1115,1040,726,1115,1115,566,483,650,549,595,751,1003,1003,1115,1003,1115,1115,1115,1115,1115,678,779,779,779,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,0,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,28,1115,285,193,240,635,1115,1115,1115,1115,1115,0,1115,1115,1115,1115,1115,1115,723,723,723,723,723,723,723,723,723,1115,0,0,1115,1115,1115,1115,1115,723,1115,1115,0
71,Charlestown,2017-03-31,1255,1255,1255,1255,1255,1191,798,1255,1255,641,552,761,612,672,825,1104,1104,1255,1104,1255,1255,1255,1255,1255,732,883,883,883,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,0,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,31,1255,337,243,357,673,1255,1255,1255,1255,1255,0,1255,1255,1255,1255,1255,1255,821,821,821,821,821,821,821,821,821,1255,0,0,1255,1255,1255,1255,1255,821,1255,1255,0
72,Charlestown,2017-04-30,1195,1195,1195,1195,1195,1143,745,1195,1195,615,536,719,597,657,771,1054,1054,1195,1054,1195,1195,1195,1195,1195,681,835,835,835,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,0,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195,33,1195,337,246,368,623,1195,1195,1195,1195,1195,0,1195,1195,1195,1195,1195,1195,775,775,775,775,775,775,775,775,775,1195,0,0,1195,1195,1195,1195,1195,775,1195,1195,0
73,Charlestown,2017-05-31,1226,1226,1226,1226,1226,1164,761,1226,1226,629,531,730,598,655,787,1071,1071,1226,1071,1226,1226,1226,1226,1226,694,854,854,854,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,0,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,31,1226,350,253,379,637,1226,1226,1226,1226,1226,0,1226,1226,1226,1226,1226,1226,792,792,792,792,792,792,792,792,792,1226,0,0,1226,1226,1226,1226,1226,792,1226,1226,0
74,Charlestown,2017-06-30,1209,1209,1209,1209,1209,1149,759,1209,1209,636,546,729,606,666,789,1059,1059,1209,1059,1209,1209,1209,1209,1209,699,849,849,849,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,30,1209,330,240,360,639,1209,1209,1209,1209,1209,0,1209,1209,1209,1209,1209,1209,789,789,789,789,789,789,789,789,789,1209,0,0,1209,1209,1209,1209,1209,789,1209,1209,0
75,Charlestown,2017-07-31,1240,1240,1240,1240,1240,1178,775,1240,1240,651,558,744,620,682,806,1085,1085,1240,1085,1240,1240,1240,1240,1240,713,868,868,868,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,0,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,31,1240,341,248,372,651,1240,1240,1240,1240,1240,0,1240,1240,1240,1240,1240,1240,806,806,806,806,806,806,806,806,806,1240,0,0,1240,1240,1240,1240,1240,806,1240,1240,0
76,Charlestown,2017-08-31,1240,1240,1240,1240,1240,1178,775,1240,1240,651,558,744,620,682,806,1085,1085,1240,1085,1240,1240,1240,1240,1240,713,868,868,868,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,0,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,31,1240,341,248,372,651,1240,1240,1240,1240,1240,0,1240,1240,1240,1240,1240,1240,806,806,806,806,806,806,806,806,806,1240,0,0,1240,1240,1240,1240,1240,806,1240,1240,0
77,Charlestown,2017-09-30,200,200,200,200,200,190,125,200,200,105,90,120,100,110,130,175,175,200,175,200,200,200,200,200,115,140,140,140,200,200,200,200,200,200,200,200,200,200,200,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,5,200,55,40,60,105,200,200,200,200,200,0,200,200,200,200,200,200,130,130,130,130,130,130,130,130,130,200,0,0,200,200,200,200,200,130,200,200,0
78,Chestnut Hill,2016-09-30,51,51,51,51,51,51,0,51,51,3,0,2,0,0,23,51,51,51,51,51,51,51,51,51,48,26,26,26,51,51,51,51,51,51,51,51,51,51,51,0,48,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,51,0,0,51,48,51,51,51,51,51,0,51,51,51,51,51,51,3,3,3,3,3,3,3,3,3,51,0,0,51,51,51,51,51,3,51,51,0
79,Chestnut Hill,2016-10-31,45,45,45,45,45,45,0,45,45,0,0,0,0,0,14,45,45,45,45,45,45,45,45,45,45,14,14,14,45,45,45,45,45,45,45,45,45,45,45,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,45,0,0,45,45,45,45,45,45,45,0,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,45,0,0,45,45,45,45,45,0,45,45,0
80,Chestnut Hill,2016-11-30,30,30,30,30,30,30,0,30,30,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,30,0,0,30,30,30,30,30,30,30,0,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,30,0,0,30,30,30,30,30,0,30,30,0
81,Chestnut Hill,2016-12-31,31,31,31,31,31,31,0,31,31,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,31,0,0,0,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
82,Chestnut Hill,2017-01-31,31,31,31,31,31,31,0,31,31,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,31,0,0,0,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
83,Chestnut Hill,2017-02-28,28,28,28,28,28,28,0,28,28,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,0,0,0,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,0,28,0,0,28,28,28,28,28,28,28,0,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,28,0,0,28,28,28,28,28,0,28,28,0
84,Chestnut Hill,2017-03-31,31,31,31,31,31,31,0,31,31,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,31,0,0,0,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
85,Chestnut Hill,2017-04-30,30,30,30,30,30,30,0,30,30,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,30,0,0,30,30,30,30,30,30,30,0,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,30,0,0,30,30,30,30,30,0,30,30,0
86,Chestnut Hill,2017-05-31,31,31,31,31,31,31,0,31,31,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,31,0,0,0,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
87,Chestnut Hill,2017-06-30,30,30,30,30,30,30,0,30,30,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,30,0,0,0,30,30,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,30,0,0,30,30,30,30,30,30,30,0,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,30,0,0,30,30,30,30,30,0,30,30,0
88,Chestnut Hill,2017-07-31,31,31,31,31,31,31,0,31,31,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,31,0,0,0,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
89,Chestnut Hill,2017-08-31,31,31,31,31,31,31,0,31,31,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,31,0,0,0,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,31,0,0,31,31,31,31,31,31,31,0,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,31,0,0,31,31,31,31,31,0,31,31,0
90,Chestnut Hill,2017-09-30,5,5,5,5,5,5,0,5,5,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,5,5,0,5,5,0
91,Chinatown,2016-09-30,731,731,731,731,731,731,546,731,731,380,393,357,391,428,435,640,640,731,640,731,731,731,731,731,459,706,706,706,731,731,731,731,731,731,731,731,731,731,731,0,731,731,731,707,731,731,731,731,731,731,731,731,731,731,731,731,731,731,0,731,50,86,340,646,731,731,731,731,731,0,731,731,731,731,731,731,532,532,532,532,532,532,532,532,532,731,0,0,731,731,731,731,731,532,731,731,0
92,Chinatown,2016-10-31,517,517,517,517,517,517,363,517,517,238,259,262,296,297,289,479,479,517,479,517,517,517,517,517,302,486,486,486,517,517,517,517,517,517,517,517,517,517,517,0,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,0,517,13,86,235,474,517,517,517,517,517,0,517,517,517,517,517,517,456,456,456,456,456,456,456,456,456,517,0,0,517,517,517,517,517,456,517,517,0
93,Chinatown,2016-11-30,397,397,397,397,397,397,259,397,397,180,228,207,283,257,189,375,375,397,375,397,397,397,397,397,222,367,367,367,397,397,397,397,397,397,397,397,397,397,397,0,397,397,397,394,397,397,397,397,397,397,397,397,397,397,397,397,397,397,0,397,0,90,131,367,397,397,397,397,397,0,397,397,397,397,397,397,352,352,352,352,352,352,352,352,352,397,0,0,397,397,397,397,397,352,397,397,0
94,Chinatown,2016-12-31,543,543,543,543,543,543,361,543,543,272,303,303,365,361,303,516,516,543,516,543,543,543,543,543,330,512,512,512,543,543,543,543,543,543,543,543,543,543,543,0,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,0,543,28,183,147,484,543,543,543,543,543,0,543,543,543,543,543,543,485,485,485,485,485,485,485,485,485,543,0,0,543,543,543,543,543,485,543,543,0
95,Chinatown,2017-01-31,632,632,632,632,632,632,446,632,632,353,341,372,372,446,384,570,570,632,570,632,632,632,632,632,384,601,601,601,632,632,632,632,632,632,632,632,632,632,632,0,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,0,632,31,186,198,570,632,632,632,632,632,0,632,632,632,632,632,632,539,539,539,539,539,539,539,539,539,632,0,0,632,632,632,632,632,539,632,632,0
96,Chinatown,2017-02-28,728,728,728,728,728,728,532,728,728,364,336,364,448,532,448,672,672,728,672,728,728,728,728,728,504,700,700,700,728,728,728,728,728,728,728,728,728,728,728,0,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,0,728,28,196,196,672,728,728,728,728,728,0,728,728,728,728,728,728,560,560,560,560,560,560,560,560,560,728,0,0,728,728,728,728,728,560,728,728,0
97,Chinatown,2017-03-31,1614,1614,1614,1614,1614,1614,1397,1614,1614,1211,1045,1126,496,1262,1057,1142,1142,1614,1142,1614,1614,1614,1614,1614,558,1583,1583,1583,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,0,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,0,1614,31,217,217,1552,1614,1614,1614,1614,1614,0,1614,1614,1614,1614,1614,1614,968,968,968,968,968,968,968,968,968,1614,0,0,1614,1614,1614,1614,1614,968,1614,1614,0
98,Chinatown,2017-04-30,1651,1651,1651,1651,1651,1651,1441,1651,1651,1260,1080,1170,480,1290,1051,1171,1171,1651,1171,1651,1651,1651,1651,1651,541,1621,1621,1621,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,0,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,0,1651,30,210,211,1591,1651,1651,1651,1651,1651,0,1651,1651,1651,1651,1651,1651,961,961,961,961,961,961,961,961,961,1651,0,0,1651,1651,1651,1651,1651,961,1651,1651,0
99,Chinatown,2017-05-31,1715,1715,1715,1715,1715,1715,1498,1715,1715,1308,1122,1215,502,1339,1089,1219,1219,1715,1219,1715,1715,1715,1715,1715,568,1684,1684,1684,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,0,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,0,1715,31,217,221,1653,1715,1715,1715,1715,1715,0,1715,1715,1715,1715,1715,1715,996,996,996,996,996,996,996,996,996,1715,0,0,1715,1715,1715,1715,1715,996,1715,1715,0
100,Chinatown,2017-06-30,1650,1650,1650,1650,1650,1650,1447,1650,1650,1260,1080,1170,473,1283,1057,1170,1170,1650,1170,1650,1650,1650,1650,1650,547,1620,1620,1620,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,0,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,0,1650,30,210,217,1590,1650,1650,1650,1650,1650,0,1650,1650,1650,1650,1650,1650,960,960,960,960,960,960,960,960,960,1650,0,0,1650,1650,1650,1650,1650,960,1650,1650,0
101,Chinatown,2017-07-31,1619,1619,1619,1619,1619,1619,1433,1619,1619,1271,1085,1178,434,1271,1054,1123,1123,1619,1123,1619,1619,1619,1619,1619,527,1588,1588,1588,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,0,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,0,1619,31,186,217,1557,1619,1619,1619,1619,1619,0,1619,1619,1619,1619,1619,1619,906,906,906,906,906,906,906,906,906,1619,0,0,1619,1619,1619,1619,1619,906,1619,1619,0
102,Chinatown,2017-08-31,1612,1612,1612,1612,1612,1612,1426,1612,1612,1271,1085,1178,434,1271,1054,1116,1116,1612,1116,1612,1612,1612,1612,1612,527,1581,1581,1581,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,0,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,1612,0,1612,31,186,217,1550,1612,1612,1612,1612,1612,0,1612,1612,1612,1612,1612,1612,899,899,899,899,899,899,899,899,899,1612,0,0,1612,1612,1612,1612,1612,899,1612,1612,0
103,Chinatown,2017-09-30,260,260,260,260,260,260,230,260,260,205,175,190,70,205,170,180,180,260,180,260,260,260,260,260,85,255,255,255,260,260,260,260,260,260,260,260,260,260,260,0,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,0,260,5,30,35,250,260,260,260,260,260,0,260,260,260,260,260,260,145,145,145,145,145,145,145,145,145,260,0,0,260,260,260,260,260,145,260,260,0
104,Dorchester,2016-09-30,3714,3714,3714,3714,3714,3483,2655,3714,3714,1742,1876,2191,2215,2093,2536,3435,3435,3714,3435,3714,3714,3714,3714,3691,2747,3400,3400,3400,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,0,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,3714,3688,3714,3701,3714,3714,147,3714,1477,1423,1972,2623,3714,3714,3714,3714,3714,0,3714,3714,3714,3714,3714,3714,3384,3384,3220,3195,3195,3195,3195,3195,3195,3714,0,0,3714,3714,3714,3714,3714,3384,3714,3714,0
