,neighbourhood,date,id,listing_url,scrape_id,last_scraped,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,thumbnail_url,medium_url,picture_url,xl_picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price_x,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,listing_id,available,price_y
105,Dorchester,2016-10-31,2868,2868,2868,2868,2868,2789,1912,2868,2868,1120,1329,1518,1378,1394,2044,2731,2731,2868,2731,2868,2868,2868,2868,2868,1939,2806,2806,2806,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,0,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2868,2810,2868,2837,2868,2868,113,2868,1219,1103,1634,2243,2868,2868,2868,2868,2868,0,2868,2868,2868,2868,2868,2868,2558,2558,2536,2474,2474,2474,2505,2505,2505,2868,0,0,2868,2868,2868,2868,2868,2558,2868,2868,2868
106,Dorchester,2016-11-30,3661,3661,3661,3661,3661,3488,2600,3661,3661,1545,1851,2047,1917,1897,2694,3451,3451,3661,3451,3661,3661,3661,3661,3661,2643,3604,3604,3604,3661,3661,3661,3661,3661,3661,3661,3661,3661,3661,3661,0,3661,3661,3661,3661,3661,3661,3661,3661,3661,3661,3661,3661,3661,3601,3661,3631,3661,3661,181,3661,1614,1493,2127,2876,3661,3661,3661,3661,3661,0,3661,3661,3661,3661,3661,3661,3301,3301,3251,3191,3191,3191,3221,3221,3221,3661,0,0,3661,3661,3661,3661,3661,3301,3661,3661,3661
107,Dorchester,2016-12-31,3855,3855,3855,3855,3855,3632,2787,3855,3855,1698,1935,2193,2124,2066,2953,3628,3628,3855,3628,3855,3855,3855,3855,3853,2824,3797,3797,3797,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,0,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3793,3855,3824,3855,3855,214,3855,1674,1633,2083,2927,3855,3855,3855,3855,3855,0,3855,3855,3855,3855,3855,3855,3537,3537,3447,3412,3412,3412,3443,3443,3443,3855,0,0,3855,3855,3855,3855,3855,3537,3855,3855,3855
108,Dorchester,2017-01-31,4152,4152,4152,4152,4152,3873,3100,4152,4152,2021,2098,2480,2387,2294,3217,3873,3873,4152,3873,4152,4152,4152,4152,4149,3134,4019,4019,4019,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,0,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4090,4152,4121,4152,4152,217,4152,1781,1751,2213,3132,4152,4152,4152,4152,4152,0,4152,4152,4152,4152,4152,4152,3811,3811,3718,3687,3687,3687,3718,3718,3718,4152,0,0,4152,4152,4152,4152,4152,3811,4152,4152,4152
109,Dorchester,2017-02-28,3816,3816,3816,3816,3816,3536,2836,3816,3816,1828,1912,2258,2192,2062,2920,3564,3564,3816,3564,3816,3816,3816,3816,3816,2846,3676,3676,3676,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,0,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3760,3816,3788,3816,3816,196,3816,1652,1606,1996,2874,3816,3816,3816,3816,3816,0,3816,3816,3816,3816,3816,3816,3508,3508,3424,3396,3396,3396,3424,3424,3424,3816,0,0,3816,3816,3816,3816,3816,3508,3816,3816,3816
110,Dorchester,2017-03-31,4016,4016,4016,4016,4016,3706,3011,4016,4016,1918,2001,2356,2280,2125,3032,3764,3764,4016,3764,4016,4016,4016,4016,4016,3103,3888,3888,3888,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,0,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,3954,4016,3985,4016,4016,217,4016,1777,1773,2219,3059,4016,4016,4016,4016,4016,0,4016,4016,4016,4016,4016,4016,3675,3675,3582,3551,3551,3551,3582,3582,3582,4016,0,0,4016,4016,4016,4016,4016,3675,4016,4016,4016
111,Dorchester,2017-04-30,3809,3809,3809,3809,3809,3513,2820,3809,3809,1811,1866,2223,2133,1987,2849,3569,3569,3809,3569,3809,3809,3809,3809,3809,2969,3689,3689,3689,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,0,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,3809,3755,3809,3779,3809,3809,210,3809,1666,1695,2085,2887,3809,3809,3809,3809,3809,0,3809,3809,3809,3809,3809,3809,3479,3479,3389,3359,3359,3359,3389,3389,3389,3809,0,0,3809,3809,3809,3809,3809,3479,3809,3809,3809
112,Dorchester,2017-05-31,3947,3947,3947,3947,3947,3637,2924,3947,3947,1901,1932,2304,2211,2056,2955,3699,3699,3947,3699,3947,3947,3947,3947,3947,3079,3823,3823,3823,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947,0,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947,3947,3885,3947,3916,3947,3947,217,3947,1718,1774,2142,2973,3947,3947,3947,3947,3947,0,3947,3947,3947,3947,3947,3947,3606,3606,3513,3482,3482,3482,3513,3513,3513,3947,0,0,3947,3947,3947,3947,3947,3606,3947,3947,3947
113,Dorchester,2017-06-30,3840,3840,3840,3840,3840,3540,2850,3840,3840,1860,1890,2250,2160,2010,2880,3600,3600,3840,3600,3840,3840,3840,3840,3840,3000,3720,3720,3720,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,0,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3840,3780,3840,3810,3840,3840,210,3840,1680,1740,2070,2880,3840,3840,3840,3840,3840,0,3840,3840,3840,3840,3840,3840,3510,3510,3420,3390,3390,3390,3420,3420,3420,3840,0,0,3840,3840,3840,3840,3840,3510,3840,3840,3840
114,Dorchester,2017-07-31,3945,3945,3945,3945,3945,3635,2922,3945,3945,1899,1930,2302,2209,2054,2953,3697,3697,3945,3697,3945,3945,3945,3945,3945,3077,3821,3821,3821,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,0,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3945,3883,3945,3914,3945,3945,217,3945,1728,1790,2127,2961,3945,3945,3945,3945,3945,0,3945,3945,3945,3945,3945,3945,3604,3604,3511,3480,3480,3480,3511,3511,3511,3945,0,0,3945,3945,3945,3945,3945,3604,3945,3945,3945
115,Dorchester,2017-08-31,3937,3937,3937,3937,3937,3627,2914,3937,3937,1891,1922,2294,2201,2046,2945,3689,3689,3937,3689,3937,3937,3937,3937,3937,3069,3813,3813,3813,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,0,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3875,3937,3906,3937,3937,217,3937,1705,1767,2108,2945,3937,3937,3937,3937,3937,0,3937,3937,3937,3937,3937,3937,3596,3596,3503,3472,3472,3472,3503,3503,3503,3937,0,0,3937,3937,3937,3937,3937,3596,3937,3937,3937
116,Dorchester,2017-09-30,631,631,631,631,631,581,465,631,631,305,305,365,350,325,466,586,586,631,586,631,631,631,631,631,495,611,611,611,631,631,631,631,631,631,631,631,631,631,631,0,631,631,631,631,631,631,631,631,631,631,631,631,631,621,631,626,631,631,35,631,271,281,335,466,631,631,631,631,631,0,631,631,631,631,631,631,576,576,561,556,556,556,561,561,561,631,0,0,631,631,631,631,631,576,631,631,631
117,Downtown,2016-09-30,91,91,91,91,91,91,41,91,91,16,16,16,16,16,16,82,82,91,82,91,91,91,91,91,16,88,88,88,91,91,91,91,91,91,91,91,91,91,91,0,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,0,91,16,16,39,88,91,91,91,91,91,0,91,91,91,91,91,91,88,88,88,88,88,88,88,88,88,91,0,0,91,91,91,91,91,88,91,91,91
118,Downtown,2016-10-31,141,141,141,141,141,141,83,141,141,52,52,52,52,52,52,104,104,141,104,141,141,141,141,141,52,141,141,141,141,141,141,141,141,141,141,141,141,141,141,0,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,0,141,52,47,83,141,141,141,141,141,141,0,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,0,0,141,141,141,141,141,141,141,141,141
119,Downtown,2016-11-30,202,202,202,202,202,202,142,202,202,112,112,112,112,112,112,120,120,202,120,202,202,202,202,202,112,202,202,202,202,202,202,202,202,202,202,202,202,202,202,0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,0,202,112,82,142,202,202,202,202,202,202,0,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,0,0,202,202,202,202,202,202,202,202,202
120,Downtown,2016-12-31,157,157,157,157,157,157,122,157,157,91,91,91,91,91,91,97,97,157,97,157,157,157,157,157,91,157,157,157,157,157,157,157,157,157,157,157,157,157,157,0,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,0,157,91,87,95,157,157,157,157,157,157,0,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,0,0,157,157,157,157,157,157,157,157,157
121,Downtown,2017-01-31,153,153,153,153,153,153,122,153,153,91,91,91,91,91,91,93,93,153,93,153,153,153,153,153,91,153,153,153,153,153,153,153,153,153,153,153,153,153,153,0,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,0,153,91,91,91,153,153,153,153,153,153,0,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,0,0,153,153,153,153,153,153,153,153,153
122,Downtown,2017-02-28,140,140,140,140,140,140,112,140,140,84,84,84,84,84,84,84,84,140,84,140,140,140,140,140,84,140,140,140,140,140,140,140,140,140,140,140,140,140,140,0,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,0,140,84,84,84,140,140,140,140,140,140,0,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,0,0,140,140,140,140,140,140,140,140,140
123,Downtown,2017-03-31,128,128,128,128,128,128,97,128,128,66,66,66,66,66,66,93,93,128,93,128,128,128,128,128,66,128,128,128,128,128,128,128,128,128,128,128,128,128,128,0,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,0,128,66,66,66,128,128,128,128,128,128,0,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,0,0,128,128,128,128,128,128,128,128,128
124,Downtown,2017-04-30,117,117,117,117,117,117,87,117,117,57,57,57,57,57,57,90,90,117,90,117,117,117,117,117,57,117,117,117,117,117,117,117,117,117,117,117,117,117,117,0,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,0,117,57,57,57,117,117,117,117,117,117,0,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,0,0,117,117,117,117,117,117,117,117,117
125,Downtown,2017-05-31,124,124,124,124,124,124,93,124,124,62,62,62,62,62,62,93,93,124,93,124,124,124,124,124,62,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,62,62,62,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,124,124,124,124,124,124,124,124,124
126,Downtown,2017-06-30,120,120,120,120,120,120,90,120,120,60,60,60,60,60,60,90,90,120,90,120,120,120,120,120,60,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,60,60,60,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,120,120,120,120,120,120,120,120,120
127,Downtown,2017-07-31,124,124,124,124,124,124,93,124,124,62,62,62,62,62,62,93,93,124,93,124,124,124,124,124,62,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,62,62,62,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,124,124,124,124,124,124,124,124,124
128,Downtown,2017-08-31,124,124,124,124,124,124,93,124,124,62,62,62,62,62,62,93,93,124,93,124,124,124,124,124,62,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,62,62,62,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,124,124,124,124,124,124,124,124,124
129,Downtown,2017-09-30,20,20,20,20,20,20,15,20,20,10,10,10,10,10,10,15,15,20,15,20,20,20,20,20,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,10,10,10,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,20,20,20,20,20,20,20,20,20
130,Downtown Crossing,2016-09-30,110,110,110,110,110,93,105,110,110,105,93,105,80,105,98,47,47,110,47,110,110,110,110,110,105,110,110,110,110,110,110,110,110,110,110,110,110,110,110,0,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,0,110,18,17,76,63,110,110,110,110,110,0,110,110,110,110,110,110,104,104,98,98,98,98,98,98,98,110,0,0,110,110,110,110,110,104,110,110,110
131,Downtown Crossing,2016-10-31,283,283,283,283,283,260,262,283,283,262,221,262,193,262,237,117,117,283,117,283,283,283,283,283,264,283,283,283,283,283,283,283,283,283,283,283,283,283,283,0,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,9,283,52,44,194,163,283,283,283,283,283,0,283,283,283,283,283,283,279,279,250,250,250,250,250,250,250,283,0,0,283,283,283,283,283,279,283,283,283
132,Downtown Crossing,2016-11-30,440,440,440,440,440,418,408,440,440,408,348,408,323,408,335,231,231,440,231,440,440,440,440,440,398,440,440,440,440,440,440,440,440,440,440,440,440,440,440,0,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,20,440,61,55,290,279,440,440,440,440,440,0,440,440,440,440,440,440,410,410,380,380,380,380,380,380,380,440,0,0,440,440,440,440,440,410,440,440,440
133,Downtown Crossing,2016-12-31,353,353,353,353,353,326,324,353,353,324,262,324,237,324,258,223,223,353,223,353,353,353,353,353,318,353,353,353,353,353,353,353,353,353,353,353,353,353,353,0,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,31,353,66,66,306,302,353,353,353,353,353,0,353,353,353,353,353,353,322,322,291,291,291,291,291,291,291,353,0,0,353,353,353,353,353,322,353,353,353
134,Downtown Crossing,2017-01-31,329,329,329,329,329,298,298,329,329,298,248,298,248,298,236,217,217,329,217,329,329,329,329,329,298,329,329,329,329,329,329,329,329,329,329,329,329,329,329,0,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,31,329,62,62,267,298,329,329,329,329,329,0,329,329,329,329,329,329,298,298,279,279,279,279,279,279,279,329,0,0,329,329,329,329,329,298,329,329,329
135,Downtown Crossing,2017-02-28,280,280,280,280,280,252,252,280,280,252,224,252,224,252,196,196,196,280,196,280,280,280,280,280,252,280,280,280,280,280,280,280,280,280,280,280,280,280,280,0,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,28,280,56,56,224,252,280,280,280,280,280,0,280,280,280,280,280,280,252,252,252,252,252,252,252,252,252,280,0,0,280,280,280,280,280,252,280,280,280
136,Downtown Crossing,2017-03-31,246,246,246,246,246,215,215,246,246,215,184,215,167,215,207,136,136,246,136,246,246,246,246,246,215,246,246,246,246,246,246,246,246,246,246,246,246,246,246,0,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,31,246,62,35,184,215,246,246,246,246,246,0,246,246,246,246,246,246,215,215,215,215,215,215,215,215,215,246,0,0,246,246,246,246,246,215,246,246,246
137,Downtown Crossing,2017-04-30,225,225,225,225,225,195,202,225,225,202,171,202,141,202,199,104,104,225,104,225,225,225,225,225,197,225,225,225,225,225,225,225,225,225,225,225,225,225,225,0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,26,225,54,27,171,201,225,225,225,225,225,0,225,225,225,225,225,225,201,201,200,200,200,200,200,200,200,225,0,0,225,225,225,225,225,201,225,225,225
138,Downtown Crossing,2017-05-31,217,217,217,217,217,186,186,217,217,186,155,186,124,186,186,93,93,217,93,217,217,217,217,217,186,217,217,217,217,217,217,217,217,217,217,217,217,217,217,0,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,0,217,31,0,155,186,217,217,217,217,217,0,217,217,217,217,217,217,186,186,186,186,186,186,186,186,186,217,0,0,217,217,217,217,217,186,217,217,217
139,Downtown Crossing,2017-06-30,210,210,210,210,210,180,180,210,210,180,150,180,120,180,180,90,90,210,90,210,210,210,210,210,180,210,210,210,210,210,210,210,210,210,210,210,210,210,210,0,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,0,210,30,0,150,180,210,210,210,210,210,0,210,210,210,210,210,210,180,180,180,180,180,180,180,180,180,210,0,0,210,210,210,210,210,180,210,210,210
140,Downtown Crossing,2017-07-31,271,271,271,271,271,240,240,271,271,240,179,240,178,240,240,147,147,271,147,271,271,271,271,271,240,271,271,271,271,271,271,271,271,271,271,271,271,271,271,0,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,24,271,55,24,209,240,271,271,271,271,271,0,271,271,271,271,271,271,240,240,240,240,240,240,240,240,240,271,0,0,271,271,271,271,271,240,271,271,271
141,Downtown Crossing,2017-08-31,305,305,305,305,305,274,274,305,305,274,212,274,212,274,274,181,181,305,181,305,305,305,305,305,248,305,305,305,305,305,305,305,305,305,305,305,305,305,305,0,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,31,305,88,31,217,248,305,305,305,305,305,0,305,305,305,305,305,305,274,274,274,274,274,274,274,274,274,305,0,0,305,305,305,305,305,274,305,305,305
142,Downtown Crossing,2017-09-30,45,45,45,45,45,40,40,45,45,40,30,40,35,40,40,30,30,45,30,45,45,45,45,45,35,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,5,45,15,5,30,35,45,45,45,45,45,0,45,45,45,45,45,45,40,40,40,40,40,40,40,40,40,45,0,0,45,45,45,45,45,40,45,45,45
143,East Boston,2016-09-30,1003,1003,1003,1003,1003,878,707,1003,1003,495,413,616,518,439,562,884,884,1003,884,1003,1003,1003,1003,1000,858,956,956,956,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,0,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,17,1003,290,313,336,586,1003,1003,1003,1003,1003,0,1003,1003,1003,1003,1003,1003,917,917,878,878,878,878,878,878,878,1003,0,0,1003,1003,1003,1003,1003,917,1003,1003,1003
144,East Boston,2016-10-31,1819,1819,1819,1819,1819,1601,1348,1819,1819,918,796,1074,939,810,1001,1644,1644,1819,1644,1819,1819,1819,1819,1815,1551,1730,1730,1730,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,0,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,1819,51,1819,530,558,573,953,1819,1819,1819,1819,1819,0,1819,1819,1819,1819,1819,1819,1648,1648,1591,1591,1591,1591,1591,1591,1591,1819,0,0,1819,1819,1819,1819,1819,1648,1819,1819,1819
145,East Boston,2016-11-30,2261,2261,2261,2261,2261,2021,1720,2261,2261,1272,1097,1460,1351,1200,1452,2055,2055,2261,2055,2261,2261,2261,2261,2238,1841,2148,2148,2148,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,0,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,60,2261,614,614,760,1390,2261,2261,2261,2261,2261,0,2261,2261,2261,2261,2261,2261,2058,2058,1998,1998,1998,1998,1998,1998,1998,2261,0,0,2261,2261,2261,2261,2261,2058,2261,2261,2261
146,East Boston,2016-12-31,2088,2088,2088,2088,2088,1840,1582,2088,2088,1121,907,1246,1156,1217,1437,1874,1874,2088,1874,2088,2088,2088,2088,2064,1687,1991,1991,1991,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,0,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,2088,59,2088,716,722,688,1401,2088,2088,2088,2088,2088,0,2088,2088,2088,2088,2088,2088,1901,1901,1839,1839,1839,1839,1839,1839,1839,2088,0,0,2088,2088,2088,2088,2088,1901,2088,2088,2088
147,East Boston,2017-01-31,2177,2177,2177,2177,2177,1929,1696,2177,2177,1233,993,1359,1236,1345,1603,1960,1960,2177,1960,2177,2177,2177,2177,2146,1756,2053,2053,2053,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,0,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,62,2177,798,732,716,1439,2177,2177,2177,2177,2177,0,2177,2177,2177,2177,2177,2177,1991,1991,1929,1929,1929,1929,1929,1929,1929,2177,0,0,2177,2177,2177,2177,2177,1991,2177,2177,2177
148,East Boston,2017-02-28,1914,1914,1914,1914,1914,1690,1494,1914,1914,1046,840,1186,1074,1158,1410,1718,1718,1914,1718,1914,1914,1914,1914,1886,1550,1802,1802,1802,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,0,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,56,1914,710,644,598,1242,1914,1914,1914,1914,1914,0,1914,1914,1914,1914,1914,1914,1746,1746,1690,1690,1690,1690,1690,1690,1690,1914,0,0,1914,1914,1914,1914,1914,1746,1914,1914,1914
149,East Boston,2017-03-31,1940,1940,1940,1940,1940,1692,1502,1940,1940,1033,816,1188,1037,1157,1463,1750,1750,1940,1750,1940,1940,1940,1940,1936,1595,1870,1870,1870,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,0,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,62,1940,744,682,597,1277,1940,1940,1940,1940,1940,0,1940,1940,1940,1940,1940,1940,1808,1808,1746,1746,1746,1746,1746,1746,1746,1940,0,0,1940,1940,1940,1940,1940,1808,1940,1940,1940
150,East Boston,2017-04-30,1875,1875,1875,1875,1875,1635,1455,1875,1875,1005,747,1125,1005,1125,1400,1695,1695,1875,1695,1875,1875,1875,1875,1875,1545,1815,1815,1815,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,0,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,52,1875,691,653,534,1245,1875,1875,1875,1875,1875,0,1875,1875,1875,1875,1875,1875,1755,1755,1695,1695,1695,1695,1695,1695,1695,1875,0,0,1875,1875,1875,1875,1875,1755,1875,1875,1875
151,East Boston,2017-05-31,1942,1942,1942,1942,1942,1694,1511,1942,1942,1046,772,1170,1046,1170,1456,1756,1756,1942,1756,1942,1942,1942,1942,1942,1601,1880,1880,1880,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,0,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,1942,57,1942,713,677,557,1291,1942,1942,1942,1942,1942,0,1942,1942,1942,1942,1942,1942,1818,1818,1756,1756,1756,1756,1756,1756,1756,1942,0,0,1942,1942,1942,1942,1942,1818,1942,1942,1942
152,East Boston,2017-06-30,1912,1912,1912,1912,1912,1672,1492,1912,1912,1050,780,1162,1042,1162,1432,1732,1732,1912,1732,1912,1912,1912,1912,1912,1582,1852,1852,1852,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,0,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,60,1912,690,660,570,1282,1912,1912,1912,1912,1912,0,1912,1912,1912,1912,1912,1912,1792,1792,1732,1732,1732,1732,1732,1732,1732,1912,0,0,1912,1912,1912,1912,1912,1792,1912,1912,1912
153,East Boston,2017-07-31,1954,1954,1954,1954,1954,1706,1520,1954,1954,1055,776,1179,1055,1179,1458,1768,1768,1954,1768,1954,1954,1954,1954,1954,1613,1892,1892,1892,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,0,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,1954,62,1954,713,682,559,1303,1954,1954,1954,1954,1954,0,1954,1954,1954,1954,1954,1954,1830,1830,1768,1768,1768,1768,1768,1768,1768,1954,0,0,1954,1954,1954,1954,1954,1830,1954,1954,1954
154,East Boston,2017-08-31,1950,1950,1950,1950,1950,1702,1519,1950,1950,1054,772,1175,1054,1175,1454,1764,1764,1950,1764,1950,1950,1950,1950,1950,1609,1888,1888,1888,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,0,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,1950,62,1950,713,682,558,1302,1950,1950,1950,1950,1950,0,1950,1950,1950,1950,1950,1950,1826,1826,1764,1764,1764,1764,1764,1764,1764,1950,0,0,1950,1950,1950,1950,1950,1826,1950,1950,1950
155,East Boston,2017-09-30,315,315,315,315,315,275,245,315,315,170,125,190,170,190,235,285,285,315,285,315,315,315,315,315,260,305,305,305,315,315,315,315,315,315,315,315,315,315,315,0,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,10,315,115,110,90,210,315,315,315,315,315,0,315,315,315,315,315,315,295,295,285,285,285,285,285,285,285,315,0,0,315,315,315,315,315,295,315,315,315
156,Fenway/Kenmore,2016-09-30,2685,2685,2685,2685,2685,2401,1803,2685,2685,1697,850,1656,791,920,1278,2122,2122,2685,2122,2685,2685,2685,2685,2685,1215,2639,2639,2639,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,0,2685,2685,2685,2659,2685,2685,2685,2685,2685,2685,2685,2685,2685,2637,2685,2685,2685,2685,43,2685,217,1627,211,2294,2685,2685,2685,2685,2685,0,2685,2685,2685,2685,2685,2685,1548,1548,1523,1475,1475,1475,1475,1475,1475,2685,0,0,2685,2685,2685,2685,2685,1548,2685,2685,2685
157,Fenway/Kenmore,2016-10-31,4018,4018,4018,4018,4018,3646,2584,4018,4018,2478,1323,2421,1227,1390,1969,3198,3198,4018,3198,4018,4018,4018,4018,4018,1830,3932,3932,3932,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,0,4018,4018,4011,3988,4018,4018,4018,4018,4018,4018,4018,4018,4018,3956,4018,4018,4018,4018,62,4018,368,2224,420,3228,4018,4018,4018,4018,4018,0,4018,4018,4018,4018,4018,4018,2491,2491,2477,2415,2415,2415,2415,2415,2415,4018,0,0,4018,4018,4018,4018,4018,2491,4018,4018,4018
